3555	9
3556	9
3557	9
3558	9
3559	9
3560	9
3561	9
3562	9
3563	9
3564	9
3565	9
3566	9
3567	9
3568	9
3569	9
3570	9
3587	9
3588	9
3589	9
3590	9
3591	9
3592	9
3593	9
3594	9
3595	9
3596	9
3597	9
3598	9
3599	9
3600	9
3601	9
3602	9
3603	9
3604	9
3605	9
3606	9
3607	9
3608	9
3609	9
3610	9
3683	9
3684	9
3685	9
3695	9
3696	9
3697	9
3707	9
3708	9
3709	9
3719	9
3720	9
3721	9
3878	9
3879	9
3880	9
3882	9
3883	9
3884	9
3886	9
3887	9
3888	9
3890	9
3891	9
3892	9
3894	9
3895	9
3896	9
3898	9
3899	9
3900	9
3902	9
3903	9
3904	9
3906	9
3907	9
3908	9
3910	9
3911	9
3912	9
3914	9
3915	9
3916	9
3918	9
3919	9
3920	9
3922	9
3923	9
3924	9
3611	9
3612	9
3613	9
3620	9
3621	9
3622	9
3629	9
3630	9
3631	9
3638	9
3639	9
3640	9
3647	9
3648	9
3649	9
3656	9
3657	9
3658	9
3665	9
3666	9
3667	9
3674	9
3675	9
3676	9
3686	9
3687	9
3688	9
3698	9
3699	9
3700	9
3710	9
3711	9
3712	9
3722	9
3723	9
3724	9
3614	9
3615	9
3616	9
3623	9
3624	9
3625	9
3632	9
3633	9
3634	9
3641	9
3642	9
3643	9
3650	9
3651	9
3652	9
3659	9
3660	9
3661	9
3668	9
3669	9
3670	9
3677	9
3678	9
3679	9
3689	9
3690	9
3691	9
3701	9
3702	9
3703	9
3713	9
3714	9
3715	9
3725	9
3726	9
3727	9
3571	6
3572	6
3573	6
3574	6
3617	6
3626	6
3635	6
3644	6
3653	6
3662	6
3671	6
3680	6
3692	6
3704	6
3716	6
3728	6
3575	6
3576	6
3577	6
3578	6
3579	6
3580	6
3581	6
3582	6
3583	6
3584	6
3585	6
3586	6
3881	6
3885	6
3889	6
3893	6
3897	6
3901	6
3905	6
3909	6
3913	6
3917	6
3921	6
3925	6
3618	6
3627	6
3636	6
3645	6
3654	6
3663	6
3672	6
3681	6
3693	6
3705	6
3717	6
3729	6
3619	6
3628	6
3637	6
3646	6
3655	6
3664	6
3673	6
3682	6
3694	6
3706	6
3718	6
3730	6
3731	9
3732	9
3733	9
3743	9
3744	9
3745	9
3755	9
3756	9
3757	9
3776	9
3777	9
3778	9
3779	9
3780	9
3781	9
3791	9
3792	9
3793	9
3803	9
3804	9
3805	9
3815	9
3816	9
3817	9
3827	9
3828	9
3829	9
3839	9
3840	9
3841	9
3851	9
3852	9
3853	9
3863	9
3864	9
3865	9
3931	9
3932	9
3933	9
3935	9
3936	9
3937	9
3939	9
3940	9
3941	9
3943	9
3944	9
3945	9
3947	9
3948	9
3949	9
3951	9
3952	9
3953	9
3955	9
3956	9
3957	9
3959	9
3960	9
3961	9
3963	9
3964	9
3965	9
3967	9
3968	9
3969	9
3971	9
3972	9
3973	9
3975	9
3976	9
3977	9
3734	9
3735	9
3736	9
3746	9
3747	9
3748	9
3758	9
3759	9
3760	9
3767	9
3768	9
3769	9
3782	9
3783	9
3784	9
3794	9
3795	9
3796	9
3806	9
3807	9
3808	9
3818	9
3819	9
3820	9
3830	9
3831	9
3832	9
3842	9
3843	9
3844	9
3854	9
3855	9
3856	9
3866	9
3867	9
3868	9
3737	9
3738	9
3739	9
3749	9
3750	9
3751	9
3761	9
3762	9
3763	9
3770	9
3771	9
3772	9
3785	9
3786	9
3787	9
3797	9
3798	9
3799	9
3809	9
3810	9
3811	9
3821	9
3822	9
3823	9
3833	9
3834	9
3835	9
3845	9
3846	9
3847	9
3857	9
3858	9
3859	9
3869	9
3870	9
3871	9
3740	6
3752	6
3764	6
3773	6
3788	6
3800	6
3812	6
3824	6
3836	6
3848	6
3860	6
3872	6
3934	6
3938	6
3942	6
3946	6
3950	6
3954	6
3958	6
3962	6
3966	6
3970	6
3974	6
3978	6
3741	6
3753	6
3765	6
3774	6
3789	6
3801	6
3813	6
3825	6
3837	6
3849	6
3861	6
3873	6
3742	6
3754	6
3766	6
3775	6
3790	6
3802	6
3814	6
3826	6
3838	6
3850	6
3862	6
3874	6
3434	3
3435	3
3436	3
3437	3
3438	3
3439	3
3440	3
3441	3
3442	3
3443	3
3444	3
3445	3
3446	3
3447	3
3448	3
3449	3
3450	3
3451	3
3452	3
3453	3
3454	3
3455	3
3456	3
3457	3
3458	3
3459	3
3460	3
3461	3
3462	3
3463	3
3509	3
3510	3
3511	3
3512	3
3513	3
3514	3
3515	3
3516	3
3517	3
3518	3
3519	3
3520	3
3521	3
3522	3
3523	3
3524	3
3525	3
3526	3
3527	3
3528	3
3529	3
3530	3
3531	3
3532	3
3533	3
3534	3
3535	3
3536	3
3537	3
3538	3
3539	3
3540	3
3541	3
3542	3
3543	3
3544	3
4277	9
4278	9
4279	9
4280	9
4281	9
4282	9
4283	6
4284	6
4285	6
4286	6
4287	6
4288	6
4289	9
4290	9
4291	9
4292	9
4293	9
4294	9
4295	6
4297	6
4298	6
4299	6
4300	6
4301	6
4302	9
4303	9
4304	9
4305	9
4306	9
4307	9
4308	6
4309	6
4310	6
4311	6
4312	6
4313	6
4314	9
4315	9
4316	9
4317	9
4318	9
4319	9
4320	6
4321	6
4322	6
4323	6
4324	6
4325	6
4326	9
4327	9
4328	9
4329	9
4330	9
4331	9
4332	6
4333	6
4334	6
4335	6
4336	6
4337	6
4338	9
4339	9
4340	9
4341	9
4342	9
4343	9
4344	6
4345	6
4346	6
4347	6
4348	6
4349	6
4350	9
4351	9
4352	9
4353	9
4354	9
4355	9
4356	6
4357	6
4358	6
4359	6
4360	6
4361	6
4362	9
4363	9
4364	9
4365	9
4366	9
4367	9
4368	6
4369	6
4370	6
4371	6
4372	6
4373	6
4374	9
4375	9
4376	9
4377	9
4378	9
4379	9
4380	6
4381	6
4382	6
4383	6
4384	6
4385	6
4386	9
4387	9
4388	9
4389	9
4390	9
4391	9
4392	6
4393	6
4394	6
4395	6
4396	6
4397	6
4398	9
4399	9
4400	9
4401	9
4402	9
4403	9
4404	6
4405	6
4406	6
4407	6
4408	6
4409	6
4410	9
4411	9
4412	9
4413	9
4414	9
4415	9
4416	6
4417	6
4418	6
4419	6
4420	6
4421	6
4791	9
4792	9
4793	9
4794	9
4795	9
4796	9
4797	9
4798	9
4799	9
4800	9
4801	9
4802	9
4803	9
4804	9
4805	6
4806	6
4807	6
4808	6
4809	6
4810	6
4811	6
4812	6
4813	6
4814	6
4815	6
4816	6
4817	6
4818	6
4819	9
4820	9
4821	9
4822	9
4823	9
4824	9
4825	9
4826	9
4827	9
4828	9
4829	9
4830	9
4831	9
4832	9
4833	6
4834	6
4835	6
4836	6
4837	6
4838	6
4839	6
4840	6
4841	6
4842	6
4843	6
4844	6
4845	6
4846	6
4847	9
4848	9
4849	9
4850	9
4851	9
4852	9
4853	9
4854	9
4855	9
4856	9
4857	9
4858	9
4859	9
4860	9
4861	6
4862	6
4863	6
4864	6
4865	6
4866	6
4867	6
4868	6
4869	6
4870	6
4871	6
4872	6
4873	6
4874	6
4875	9
4876	9
4877	9
4878	9
4879	9
4880	9
4881	9
4882	9
4883	9
4884	9
4885	9
4886	9
4887	9
4888	9
4889	6
4890	6
4891	6
4892	6
4893	6
4894	6
4895	6
4896	6
4897	6
4898	6
4899	6
4900	6
4901	6
4902	6
4903	9
4904	9
4905	9
4906	9
4907	9
4908	9
4909	9
4910	9
4911	9
4912	9
4913	9
4914	9
4915	9
4916	9
4917	6
4918	6
4919	6
4920	6
4921	6
4922	6
4923	6
4924	6
4925	6
4926	6
4927	9
4928	9
4929	9
4930	9
4931	9
4932	9
4933	9
4934	9
4935	9
4936	9
4937	9
4938	9
4939	9
4940	9
4941	6
4942	6
4943	6
4944	6
4945	6
4946	6
4947	6
4948	6
4949	6
4950	6
4951	6
4952	6
4953	6
4954	6
4955	9
4956	9
4957	9
4958	9
4959	9
4960	9
4961	9
4962	9
4963	9
4964	9
4965	9
4966	9
4967	9
4968	9
4969	6
4970	6
4971	6
4972	6
4973	6
4974	6
4975	6
4976	6
4977	6
4978	6
4979	6
4980	6
4981	6
4982	6
4983	9
4984	9
4985	9
4986	9
4987	9
4988	9
4989	9
4990	9
4991	9
4992	9
4993	9
4994	9
4995	9
4996	9
4997	6
4998	6
4999	6
5000	6
5001	6
5002	6
5003	6
5004	6
5005	6
5006	6
5007	6
5008	6
5009	6
5010	6
5011	9
5012	9
5013	9
5014	9
5015	9
5016	9
5017	9
5018	9
5019	9
5020	9
5021	9
5022	9
5023	9
5024	9
5025	6
5026	6
5027	6
5028	6
5029	6
5030	6
5031	6
5032	6
5033	6
5034	6
5035	6
5036	6
5037	6
5038	6
5039	9
5040	9
5041	9
5042	9
5043	9
5044	9
5045	9
5046	9
5047	9
5048	9
5049	9
5050	9
5051	9
5052	9
5053	6
5054	6
5055	6
5056	6
5057	6
5058	6
5059	6
5060	6
5061	6
5062	6
5063	6
5064	6
5065	6
5066	6
5067	9
5068	9
5069	9
5070	9
5071	9
5072	9
5073	9
5074	9
5075	9
5076	9
5077	9
5078	9
5079	9
5080	9
5081	6
5082	6
5083	6
5087	6
5088	6
5089	6
5090	6
5091	6
5092	6
5093	6
5094	6
5095	6
5096	6
5097	6
5098	9
5099	9
5100	9
5101	9
5102	9
5103	9
5104	9
5105	9
5106	9
5107	9
5108	9
5109	9
5110	9
5111	9
5112	6
5113	6
5114	6
5115	6
5116	6
5117	6
5118	6
5119	6
5120	6
5121	6
5122	6
5123	6
5124	6
5125	6
5126	9
5127	9
5128	9
5129	9
5130	9
5131	9
5132	9
5133	9
5134	9
5135	9
5136	9
5137	9
5138	9
5139	9
5140	6
5141	6
5142	6
5143	6
5144	6
5145	6
5146	6
5147	6
5148	6
5149	6
5150	6
5151	6
5152	6
5153	6
5154	9
5155	9
5156	9
5157	9
5158	9
5159	9
5160	9
5161	9
5162	9
5163	9
5164	9
5165	9
5166	9
5167	9
5168	6
5169	6
5170	6
5171	6
5172	6
5173	6
5174	6
5175	6
5176	6
5177	6
5178	6
5179	6
5180	6
5181	6
5182	9
5183	9
5184	9
5185	9
5186	9
5187	9
5188	9
5189	9
5190	9
5191	9
5192	9
5193	9
5194	9
5195	9
5196	6
5197	6
5198	6
5199	6
5200	6
5201	6
5202	6
5203	6
5204	6
5205	6
5206	6
5207	6
5208	6
5209	6
5210	9
5211	9
5212	9
5213	9
5214	9
5215	9
5216	9
5217	9
5218	9
5219	9
5220	9
5221	9
5222	9
5223	9
5224	6
5225	6
5226	6
5227	6
5228	6
5229	6
5230	6
5231	6
5232	6
5233	6
5234	6
5235	6
5236	6
5237	6
5238	9
5239	9
5240	9
5241	9
5242	9
5243	9
5244	9
5245	9
5246	9
5247	9
5248	9
5249	9
5250	9
5251	9
5252	6
5253	6
5254	6
5255	6
5256	6
5257	6
5258	6
5259	6
5260	6
5261	6
5262	6
5263	6
5264	6
5265	6
5266	9
5267	9
5268	6
5269	6
5270	6
5271	6
5272	9
5273	9
5274	6
5275	6
5276	6
5277	6
5278	9
5279	9
5280	6
5281	6
5282	6
5283	6
5284	9
5285	9
5286	6
5287	6
5288	6
5289	6
5290	9
5291	9
5292	9
5293	9
5294	9
5295	9
5296	9
5297	9
5298	9
5299	9
5300	9
5301	9
5302	9
5303	9
5304	6
5305	6
5306	6
5307	6
5308	6
5309	6
5310	6
5311	6
5312	6
5313	6
5314	6
5315	6
5316	6
5317	6
5318	9
5319	9
5320	9
5321	9
5322	9
5323	9
5324	9
5325	9
5326	9
5327	9
5328	9
5329	9
5330	9
5331	9
5332	6
5333	6
5334	6
5335	6
5336	6
5337	6
5338	6
5339	6
5340	6
5341	6
5342	6
5343	6
5344	6
5345	6
5346	9
5347	9
5348	9
5349	9
5350	9
5351	9
5352	9
5353	9
5354	9
5355	9
5356	9
5357	9
5358	9
5359	9
5360	6
5361	6
5362	6
5363	6
5364	6
5365	6
5366	6
5367	6
5368	6
5369	6
5370	6
5371	6
5372	6
5373	6
5374	9
5375	9
5376	9
5377	9
5378	9
5379	9
5380	9
5381	9
5382	9
5383	9
5384	9
5385	9
5386	9
5387	9
5388	6
5389	6
5390	6
5391	6
5392	6
5393	6
5394	6
5395	6
5396	6
5397	6
5398	6
5399	6
5400	6
5401	6
5402	9
5403	9
5404	9
5405	9
5406	9
5407	9
5408	9
5409	9
5410	9
5411	9
5412	9
5413	9
5414	9
5415	9
5416	6
5417	6
5418	6
5419	6
5420	6
5421	6
5422	6
5423	6
5424	6
5425	6
5426	6
5427	6
5428	6
5429	6
5430	9
5431	9
5432	9
5433	9
5434	9
5435	9
5436	9
5437	9
5438	9
5439	9
5440	9
5441	9
5442	9
5443	9
5444	6
5445	6
5446	6
5447	6
5448	6
5449	6
5450	6
5451	6
5452	6
5453	6
5454	6
5455	6
5456	6
5457	6
5458	9
5459	9
5460	9
5461	9
5462	9
5463	9
5464	9
5465	9
5466	9
5467	9
5468	9
5469	9
5470	9
5471	9
5472	6
5473	6
5474	6
5475	6
5476	6
5477	6
5478	6
5479	6
5480	6
5481	6
5482	6
5483	6
5484	6
5485	6
5486	9
5487	9
5488	9
5489	9
5490	9
5491	9
5492	9
5493	9
5494	9
5495	9
5496	9
5497	9
5498	9
5499	9
5500	6
5501	6
5502	6
5503	6
5504	6
5505	6
5506	6
5507	6
5508	6
5509	6
5510	6
5511	6
5512	6
5513	6
5550	9
5551	9
5552	9
5553	9
5554	9
5555	9
5556	9
5557	9
5558	9
5559	6
5560	6
5561	6
5562	9
5563	6
5564	6
5565	6
5566	9
5567	6
5568	6
5569	6
5570	9
5571	6
5572	6
5573	6
5574	9
5575	9
5576	9
5577	9
5578	9
5579	9
5580	9
5581	9
5582	9
5583	9
5584	9
5585	9
5586	9
5587	9
5588	9
5589	9
6151	3
6152	3
6153	3
6154	3
6155	3
6156	3
6157	3
6158	3
6159	3
6160	3
6161	3
6162	3
6163	3
6164	3
6165	3
6166	3
6131	3
6132	3
6133	3
6134	3
6135	3
6136	3
6137	3
6138	3
6139	3
6140	3
6141	3
6142	3
6143	3
6144	3
6145	3
6146	3
6147	3
6148	3
6149	3
6150	3
6296	3
6297	3
6298	3
6299	3
6300	3
6301	3
6302	3
6303	3
6304	3
6305	3
6306	3
6307	3
6308	3
6309	3
6310	3
6311	3
6312	3
6313	3
6314	3
6315	3
6316	3
6317	3
6318	3
6319	3
6320	3
6321	3
6322	3
6323	3
6324	3
6325	3
6326	3
6327	3
6328	3
6329	3
6330	3
6331	3
6332	3
6333	3
6334	3
6335	3
6231	9
6232	9
6233	9
6234	9
6033	8
6034	8
6035	8
6036	8
6037	8
6038	8
6039	8
6040	8
6041	8
6042	8
6043	8
6044	8
6045	8
6047	8
6048	8
6049	8
6050	8
6051	8
6052	8
6053	8
6054	8
6055	8
6056	8
6057	8
6058	8
6059	8
4703	8
4704	8
4705	8
4706	8
4707	8
4708	8
4709	8
4710	8
4711	8
4712	8
4713	8
4714	8
4715	8
6417	8
6418	8
6419	8
6420	8
6421	8
6422	8
6423	8
6424	8
6425	8
6426	8
6427	8
6428	3
6445	3
6446	3
6447	3
6448	3
6449	3
6450	3
6451	3
6452	3
6453	3
6454	3
6455	3
6456	3
6457	3
6458	3
6459	3
6460	3
5525	3
5526	3
5527	3
5528	3
5529	3
6513	6
6514	6
6515	6
6516	6
6517	6
6518	6
6519	6
6520	6
6521	6
6522	6
6523	6
6524	6
6525	6
6526	6
6527	6
6528	6
6529	6
6530	6
6531	6
6532	6
6533	6
6534	6
6535	6
6536	6
6537	6
6538	6
6539	6
6540	6
6541	6

