3335	-285	265	-31	1
1720	-94	282	-103	1
1721	-361	301	-133	1
1719	-285	265	-31	1
1727	160	282	122	1
1743	-289	265	-15	1
1712	-15	283	77	1
3301	-161	282	52	1
3302	-255	283	218	1
3303	-359	285	267	1
3304	-237	290	357	1
1728	-15	283	77	1
1730	33	283	7	1
1731	150	282	-10	1
2808	83	292	250	2
2663	-46	293	332	2
2664	-58	291	361	2
2665	1	292	282	2
2625	270	302	364	2
2628	-13	292	90	2
2630	-305	292	208	2
2631	-165	291	319	2
2661	-58	291	361	2
2632	-267	301	30	2
2624	100	292	252	2
2633	-169	291	370	2
2634	-13	292	90	2
2637	5	290	96	2
2638	-340	295	165	2
2644	-242	298	135	2
2645	-242	298	135	2
2646	5	290	96	2
2647	-39	299	-52	2
2648	-39	299	-52	2
2666	176	293	-208	2
2653	83	292	250	2
2654	262	292	-210	2
2804	315	293	-383	2
2657	139	296	-263	2
2355	371	150	350	3
2359	276	135	166	3
2360	214	153	393	3
2371	-141	140	344	3
2374	-409	115	192	3
2385	-173	128	426	3
2388	148	147	396	3
2389	-269	133	329	3
2392	-418	140	395	3
2475	-445	121	182	3
2400	-409	141	382	3
2401	-449	141	459	3
2421	-119	111	69	3
2457	-224	110	137	3
2403	138	118	233	3
2479	182	111	-132	3
2411	-138	131	-33	3
2917	-338	113	121	3
2918	-288	110	95	3
2919	-288	110	95	3
2448	-192	111	77	3
2450	-67	116	-136	3
2455	-18	110	-156	3
2481	167	110	-169	3
2437	-288	110	95	3
2476	167	110	-169	3
2477	-12	110	-33	3
2474	276	135	166	3
2473	214	153	393	3
2419	-67	116	-136	3
2420	-1	110	-129	3
4145	-152	291	328	2
4146	-444	124	302	3
4144	224	111	-97	3
4823	-205	310	-416	2
5447	-371	218	398	4
5448	-273	218	321	4
5449	-300	218	205	4
5450	-148	218	117	4
6039	-339	218	172	4
6040	-355	218	35	4
6041	-247	218	75	4
6042	-388	218	-103	4
6043	-205	218	-332	4
6044	-225	218	-335	4
6045	-175	218	-286	4
6046	-75	218	-410	4
6047	-158	218	-77	4
6048	-95	218	-50	4
6049	-136	218	-8	4
6050	-97	218	7	4
6051	49	218	52	4
6052	24	218	322	4
6053	33	218	302	4
6054	173	218	388	4
6055	-121	219	-212	4
6056	254	218	400	4
6057	258	218	382	4
6058	296	218	342	4
6059	100	218	159	4
6060	391	218	-297	4
6061	58	218	-395	4
6062	158	218	-175	4
6063	293	218	-32	4
7338	238	218	144	4
6619	-362	223	263	4
6620	-190	219	115	4
6649	-330	219	-100	4
6656	-181	219	-426	4
6659	-428	219	-121	4
6666	-213	219	-268	4
6676	-68	218	-245	4
6679	75	229	-136	4
6680	302	227	282	4
6742	-219	219	-55	4
6743	-16	218	104	4
6741	184	243	272	4
7214	-398	219	-88	4
7215	-317	220	-38	4
7216	-339	224	-148	4
8013	14	289	367	1
8014	-4	298	399	1
8015	-16	289	337	1
8016	-48	303	408	1
8125	154	292	195	2
8126	-221	299	110	2
8127	-112	292	-179	2
8128	-313	141	399	3
8129	-304	110	-334	3
8130	-61	225	-342	4
8131	369	120	-50	5
8132	-8	127	183	5
8133	120	222	-243	6
8134	159	326	-318	7
8142	-147	218	-417	4
8143	-245	219	-68	4
8144	-97	219	19	4
8145	98	220	65	4
7592	370	125	34	5
7593	228	115	247	5
7594	-8	119	85	5
7595	231	114	353	5
7596	-392	125	266	5
7597	-371	130	-188	5
7598	-112	157	420	5
7599	-70	149	376	5
7600	-150	158	332	5
7601	462	236	273	6
7602	48	221	222	6
7603	2	226	-166	6
7604	-286	278	286	6
7605	-392	278	346	6
7606	70	221	-134	6
6064	-186	116	-364	5
6065	-75	116	-319	5
6066	312	116	-37	5
6067	271	116	270	5
6068	365	116	154	5
6069	198	116	321	5
6070	86	116	202	5
6071	157	116	283	5
6072	86	116	202	5
6073	152	116	167	5
6074	1	116	73	5
6075	-68	116	24	5
6076	-159	116	60	5
6078	-249	116	-253	5
6079	-341	116	-135	5
6081	-275	116	-62	5
6083	-275	116	-62	5
6084	-361	116	168	5
6085	-167	116	185	5
6086	-85	116	333	5
6087	-142	116	255	5
6088	-148	116	341	5
6089	336	116	-147	5
6090	288	116	-277	5
6091	245	116	-338	5
6092	295	116	-367	5
6503	163	215	270	6
6513	403	215	-222	6
6517	345	215	62	6
6518	378	215	130	6
6519	287	215	405	6
6520	8	215	78	6
6521	236	215	-113	6
6522	63	215	-141	6
6523	143	215	-75	6
6524	241	215	-220	6
6525	100	215	-314	6
6526	-90	215	-234	6
6527	-90	215	-234	6
6529	-276	215	-260	6
6530	-303	215	-220	6
6531	-379	215	152	6
6532	-417	215	-1	6
6533	-351	215	206	6
6534	-345	275	223	6
6535	-372	215	-224	6
6536	-364	215	-301	6
6537	12	215	361	6
6538	-39	215	381	6
6539	-104	215	407	6
6540	-94	215	333	6
6589	182	298	-86	7
6590	196	298	-175	7
6591	-19	298	-38	7
6593	289	298	-315	7
6595	-224	298	-230	7
6596	-240	298	-341	7
6597	-112	298	-133	7
6599	314	298	-288	7
6600	343	298	-239	7
8657	-399	136	-180	3
8654	-230	130	-178	3
8655	-291	116	-114	3
8656	-343	132	-55	3
8016	-48	303	408	1
8015	-16	289	337	1
8013	14	289	367	1
8014	-4	298	399	1
8650	-372	310	-97	2
8651	-314	325	-155	2
8652	-432	310	-233	2
8653	-408	310	-280	2
11849	163	326	-318	7
11850	226	299	-210	7
6528	-376	221	-133	6
12817	303	298	-112	7
13238	-43	266	274	6
13235	318	219	-420	4
13957	-196	305	-240	7
14387	360	301	114	7
13377	88	200	156	4
13378	-140	200	-121	5
13379	-268	200	-169	6
19756	52	35	-199	102
19765	64	33	-138	102
19766	-13	34	-149	102
19767	-90	50	-114	102
19768	-105	46	-104	102
19769	-7	63	121	102
19770	-122	72	166	102
19771	-83	74	192	102
19772	88	96	70	102
19773	19	78	-13	102
19774	32	83	18	102
19775	178	100	117	102
19776	234	92	33	102
19777	215	90	-45	102
19778	219	97	-135	102
19779	215	103	-226	102
19784	-11	112	-278	103
19785	77	111	-263	103
19786	58	125	-188	103
19787	106	112	-187	103
19788	-25	103	-156	103
19789	-98	102	-191	103
19790	-185	111	-226	103
19791	-206	114	-247	103
19792	-34	112	-162	103
19793	129	123	-4	103
19795	193	116	98	103
19797	92	114	174	103
19800	201	112	219	103
19801	-2	112	170	103
19802	-284	112	139	103
19803	-209	112	110	103
19804	-168	105	-31	103
20060	-162	81	146	102
20061	215	107	-257	102
20062	55	219	-386	6
20063	-139	37	-149	102
20064	103	96	77	102
20370	-106	143	156	103
20371	170	116	105	103
20372	-275	115	-227	103
20373	-115	118	77	103
21418	-276	292	-305	107
21419	-153	310	-355	107
21420	-48	304	-334	107
21421	-260	291	-304	107
21422	2	298	-334	107
21423	38	299	-349	107
21424	113	292	-215	107
21425	-35	295	-120	107
21426	8	294	-17	107
21427	-337	310	-252	107
21428	-428	310	-320	107
21429	-289	300	80	107
21430	-386	311	-25	107
21431	21	297	274	107
21432	-269	300	144	107
21433	-348	292	322	107
21434	-161	292	192	107
21435	-11	296	21	107
21436	125	303	55	107
21437	297	295	8	107
21438	244	293	-160	107
21439	290	307	113	107
21440	240	319	267	107
21441	319	343	282	107
21442	359	294	-238	107
21443	404	382	-367	108
21444	410	382	-186	108
21445	370	394	-86	108
21446	269	379	-271	108
21447	388	396	-7	108
21448	317	377	93	108
21449	317	381	178	108
21450	274	349	307	108
21451	-190	350	-56	108
21452	149	371	-107	108
21453	-63	363	64	108
21454	-106	356	26	108
21455	-257	360	-93	108
21456	-414	348	-83	108
21457	45	372	-179	108
21458	-285	380	-305	108
21459	-331	378	-443	108
21460	-315	378	-442	108
21461	-84	400	-422	108
21462	125	392	-442	108
21463	-185	352	85	108
21464	-357	405	309	108
21465	-285	352	119	108
21466	-453	368	46	108
21934	-26	400	-412	108
21990	-336	408	399	108
22986	-223	368	-106	108
22987	-334	353	119	108
22988	394	380	-173	108
22990	60	377	-82	108
22992	-391	370	24	108
21920	307	300	330	107
22972	-176	300	-106	107
22973	340	300	-366	107
22974	138	300	-386	107
22975	416	300	-376	107
23204	-90	200	-21	107
21883	-130	200	-323	107
21884	-232	200	131	107
21885	160	200	127	107
20772	48	200	-107	102
20773	239	200	-29	102
21886	382	200	-322	108
21887	-35	200	-145	108
21888	-273	200	360	108
20774	53	200	-285	103
20775	60	200	-74	103
8148	261	226	322	4
8150	390	224	346	4
8147	163	242	279	4
8146	192	243	318	4
8152	159	326	-318	7
8153	159	326	-318	7
8151	159	326	-318	7
8155	159	326	-318	7
24042	388	100	343	104
24041	-94	100	-209	104
24043	-108	100	-117	104
24039	-249	100	-196	104
24038	-271	100	-171	104
24040	-268	100	-221	104
24045	187	100	-195	104
24046	323	100	-237	104
24047	304	100	-126	104
24044	358	100	-186	104
24048	379	100	130	104
24049	376	100	196	104
24055	-270	100	-219	105
24060	-260	100	-243	105
24059	-269	100	-146	105
24061	-130	100	-189	105
24062	-101	100	-209	105
24052	134	100	-172	105
24053	183	100	-174	105
24054	369	100	-210	105
24051	371	100	-51	105
24056	402	100	183	105
24058	376	100	202	105
24057	332	100	140	105
24073	-77	100	-186	106
24072	-107	100	-213	106
24075	-236	100	-200	106
24074	-276	100	-231	106
24069	105	100	-181	106
24070	291	100	-159	106
24068	299	100	-179	106
24071	392	100	-150	106
24067	381	100	-32	106
24063	381	100	110	106
24064	356	100	181	106
24065	408	100	203	106
24066	395	100	319	106
24771	220	302	39	107
24772	225	302	-99	102
24773	81	402	-449	108
25448	152	295	108	107
25448	152	295	108	107
25449	395	300	185	107
25450	194	383	66	108
25451	-274	350	55	108
25452	-111	116	91	103
26187	-48	57	-206	104
27534	-233	300	76	107
27535	-287	300	142	107
27536	-142	303	146	108
27537	119	287	148	107
27538	-215	309	-379	107
27539	108	310	-13	102
27756	-99	200	77	107
27759	-391	200	-91	107
27757	8	200	95	103
27758	91	200	-193	107
28367   357     307     -319    7
31497   82      291     225     107
32053	-138	100	159	1
32054	-288	100	156	2
32055	-120	100	-377	3
32056	-164	100	-347	4
32057	-38	100	-153	5
32058	366	100	58	6
32059	356	100	188	7
35579	-257	0	-263	7
37530	-92	142	-100	12
37531	106	139	15	12
37532	6	143	-44	12
37533	13	141	95	12
37534	13	141	95	12
37536	-313	139	-73	12
37537	-301	140	-91	12
37538	92	139	14	12
37540	-21	141	253	12
37541	80	138	287	12
37542	-33	141	267	12
37543	80	139	-139	12
37544	93	141	-163	12
37545	90	139	-131	12
37546	-99	141	-101	12
37547	17	145	-48	12
37548	-129	141	-9	12
37549	27	141	97	12
37568	-308	141	70	12
37569	-62	141	-284	12
37570	170	142	197	12
37574	-283	139	79	12
37575	-126	140	-210	12
37576	257	143	150	12
37577	-325	142	60	12
37578	-27	141	-302	12
37579	150	141	194	12
37580	-329	141	42	12
37581	-32	142	-299	12
37582	151	142	205	12
37534	13	141	95	12
37536	-313	139	-73	12
37816	-283	139	79	12
37817	-126	140	-210	12
37818	257	143	150	12
39258	416	284	273	1
39259	-293	298	158	2
39260	-227	300	-266	7
40119	-49	302	301	7
43461	278	298	-114	7
41509	-73	359	4	15
41510	-2	360	-32	15
41508	54	360	43	15
41503	-304	363	-44	15
41504	91	367	-280	15
41502	-84	362	183	15
41507	32	360	-25	15
41505	-13	360	71	15
41506	-57	360	13	15
45793	-38	359	235	15
45794	-79	363	297	15
45795	-186	363	85	15
45796	-219	356	-16	15
45797	-190	364	-78	15
45798	-63	360	-178	15
45799	36	361	-215	15
45800	88	365	-147	15
45801	172	360	-49	15
45460	172	125	61	103
45462	73	0	221	107
45464	22	111	84	103
47932	-93	302	332	7
48717	351	0	218	7
48718	441	0	228	7
48719	-288	0	-415	1
48720	-140	0	-428	1
48721	13	0	-311	1
48601	387	0	190	1
48612	422	0	-136	1
48615	248	0	-124	7
52341   168     0       -98     7
48895	-380	349	-387	1301
48896	-415	349	-147	1301
48898	-75	343	-240	1301
48899	-436	349	-272	1301
48900	-229	350	-179	1301
48901	-193	350	-167	1301
48902	241	374	-220	1301
48903	258	374	-188	1301
48905	115	374	-420	1301
48906	35	375	-424	1301
48907	307	376	6	1301
48908	282	375	-3	1301
48909	302	373	-24	1301
48910	403	372	-17	1301
48911	370	372	-26	1301
48912	367	373	-1	1301
48913	396	381	-178	1301
48914	189	374	-193	1301
48915	116	377	-275	1301
48916	203	362	208	1301
48917	141	360	394	1301
48918	174	361	324	1301
48919	361	362	104	1301
48920	414	362	109	1301
48921	378	362	136	1301
48922	252	373	2	1301
48923	442	364	369	1301
48924	434	362	327	1301
48925	297	364	363	1301
48926	292	369	379	1301
48927	358	372	382	1301
48928	256	362	333	1301
48929	457	376	-148	1301
48930	-328	358	-19	1301
48931	-277	358	42	1301
48933	-322	348	214	1301
48934	-363	348	197	1301
48935	-392	348	283	1301
48936	-35	358	112	1301
48937	-228	358	84	1301
48938	93	365	85	1301
48939	93	365	85	1301
48940	-24	361	72	1301
48943	65	365	56	1301
48948	-352	358	72	1301
48949	-253	358	84	1301
48952	-109	345	225	1301
48953	-260	348	203	1301
48954	-80	349	248	1301
48955	-103	370	286	1301
48956	-125	404	397	1301
48957	-47	407	422	1301
48958	-43	407	412	1301
48959	-129	411	450	1301
48960	-144	414	451	1301
48961	-149	412	486	1301
48962	-120	412	473	1301
48963	-223	426	420	1301
48964	-235	428	451	1301
48965	-322	426	384	1301
48966	-381	430	410	1301
48967	-430	426	427	1301
48968	-406	438	413	1301
50443	390	372	-57	1301
50592	360	374	351	1301
50593	173	0	-123	1301
50594	-318	350	-97	1301
50600	143	374	-193	1301
50645	98	366	78	1301
49048	-371	342	-127	1303
49049	-233	343	-121	1303
49050	-199	350	-49	1303
49052	-387	355	-376	1303
49053	-454	348	-199	1303
49054	-358	349	-329	1303
49056	-255	350	-443	1303
49057	-264	350	-387	1303
49058	-304	347	-428	1303
49059	-236	341	26	1303
49060	-206	341	-46	1303
49061	-295	338	86	1303
49062	-193	342	-164	1303
49066	-218	340	89	1303
49067	-241	341	138	1303
49068	-160	344	-183	1303
49073	-70	341	-459	1303
49074	-74	341	-393	1303
49075	-181	345	-448	1303
49076	-202	351	-378	1303
49078	-56	343	-386	1303
49080	4	347	-313	1303
49081	-131	348	-224	1303
49082	81	342	-293	1303
49083	278	342	-217	1303
49084	235	343	-266	1303
49085	159	341	-262	1303
49086	190	343	-266	1303
49087	302	340	-127	1303
49088	336	341	-108	1303
49089	265	343	-213	1303
49090	294	340	-165	1303
49091	299	339	-92	1303
49092	40	407	-7	1303
49093	125	386	-3	1303
49094	228	339	89	1303
49095	135	386	18	1303
49096	-104	435	140	1303
49097	-42	436	114	1303
49098	-119	439	174	1303
49099	-166	440	169	1303
49100	56	345	286	1303
49101	56	340	260	1303
49102	104	341	254	1303
49103	220	395	320	1303
49104	193	395	299	1303
49105	57	345	341	1303
49106	221	376	270	1303
49107	152	395	308	1303
49108	194	376	265	1303
49109	128	395	341	1303
49110	168	396	341	1303
49111	304	365	323	1303
49112	161	396	320	1303
49113	-219	348	-253	1303
49114	213	365	244	1303
49118	-236	339	87	1303
49129	-83	348	-306	1303
49131	101	367	-63	1303
49072	-242	341	200	1303
48975	204	311	158	1302
48980	-142	315	315	1302
48982	-4	312	-322	1302
48983	-15	313	-324	1302
48985	193	313	-317	1302
48986	-296	325	-282	1302
48987	-142	334	-332	1302
48988	-324	325	-291	1302
48989	-119	316	105	1302
48990	118	316	-76	1302
48991	129	315	-38	1302
48995	-152	316	41	1302
48996	-47	320	248	1302
48997	-36	321	266	1302
48998	-209	312	313	1302
49001	-217	322	126	1302
49002	134	310	194	1302
49004	267	312	153	1302
49005	217	312	88	1302
49006	-320	321	206	1302
49007	-276	322	174	1302
49008	-312	329	145	1302
49009	-322	329	126	1302
49010	353	316	-22	1302
49011	349	317	-64	1302
49012	318	318	-148	1302
49013	325	317	-113	1302
49015	256	329	211	1302
49017	86	310	305	1302
49018	40	316	200	1302
49020	291	398	316	1302
49021	391	364	216	1302
49022	256	359	338	1302
49023	257	328	208	1302
49025	326	400	313	1302
49026	352	400	330	1302
49027	355	400	300	1302
49032	112	314	-265	1302
49035	134	310	194	1302
49041	163	314	-139	1302
49042	-135	320	-42	1302
49043	23	316	210	1302
58449	105	314	-275	1302
49034	315	319	-333	1302
65411	-256	350	-285	1301
65412	329	312	-406	1302
65413	-332	348	-107	1303
65443	-231	358	96	1301
51391	-293	351	-106	1301
65444	-178	348	235	1301
51393	-38	380	329	1301
49033	-131	316	12	1302
48974	227	316	-22	1302
49024	320	401	314	1302
64554	295	372	119	1304
64555	158	373	-15	1304
64556	366	365	-121	1304
64557	-84	367	16	1304
64559	45	366	-248	1304
64560	-226	366	-131	1304
64561	-68	367	-109	1304
64562	88	406	-375	1304
64563	-215	372	-28	1304
64564	-145	392	-359	1304
64565	47	368	-398	1304
64566	-25	357	224	1304
64567	-263	373	63	1304
64568	-387	363	319	1304
64569	-329	359	203	1304
64570	-90	395	349	1304
64572	-1	357	69	1304
64573	-194	362	189	1304
64575	426	403	408	1304
64576	209	396	368	1304
64577	280	403	426	1304
64578	364	405	338	1304
64579	332	404	386	1304
64720	66	386	369	1304
64864	-5	366	-188	1304
56764	-119	0	-442	1200
56765	-118	0	-461	1200
52419	-913	0	-183	1200
52420	-844	0	-147	1200
52421	-836	0	-276	1200
52422	-731	0	13	1200
52430	-749	0	-82	1200
52431	-929	0	-197	1200
52432	-878	0	195	1200
52433	-840	0	-273	1200
52437	398	0	459	1200
52438	322	0	466	1200
52439	360	0	455	1200
52440	629	0	470	1200
52442	903	0	430	1200
52443	164	0	452	1200
52444	871	0	177	1200
52445	97	0	461	1200
52446	-97	0	-460	1200
52447	-172	0	-466	1200
52448	-159	0	-407	1200
52449	118	0	-366	1200
52451	-74	0	-237	1200
52452	-16	0	-329	1200
52453	459	0	-297	1200
52454	-104	0	-453	1200
56742	-351	0	432	1200
56744	-356	0	453	1200
56740	-403	0	376	1200
56741	-381	0	381	1200
56745	-532	0	308	1200
56746	-562	0	315	1200
56747	-622	0	370	1200
54703	-546	0	422	1200
56731	-689	0	400	1200
54693	-831	0	405	1200
54694	-831	0	405	1200
54692	-899	0	391	1200
54695	-761	0	428	1200
54696	-734	0	428	1200
54690	-738	0	-19	1200
54700	-645	0	12	1200
54698	-788	0	-27	1200
54697	-837	0	-77	1200
54699	-844	0	-68	1200
54691	-925	0	-263	1200
54687	-949	0	-209	1200
54685	-859	0	-247	1200
54686	-834	0	-264	1200
54684	-947	0	-220	1200
54688	-986	0	-284	1200
54689	-989	0	-259	1200
54712	519	0	314	1200
54713	545	0	307	1200
54714	545	0	307	1200
54704	575	0	372	1200
54711	622	0	305	1200
54706	618	0	293	1200
54705	685	0	344	1200
54708	824	0	452	1200
54709	810	0	458	1200
54717	473	0	315	1200
54718	478	0	293	1200
54722	455	0	349	1200
54715	494	0	434	1200
54716	531	0	441	1200
54710	491	0	304	1200
56748	574	0	427	1200
54719	698	0	471	1200
56750	276	0	280	1200
56751	286	0	286	1200
56752	86	0	420	1200
56753	97	0	416	1200
56754	157	0	474	1200
56755	341	0	474	1200
56756	360	0	481	1200
54707	164	0	483	1200
54723	961	0	-350	1200
54730	942	0	-411	1200
54727	825	0	-385	1200
54728	806	0	-393	1200
54731	883	0	-326	1200
54732	896	0	-316	1200
54733	896	0	-316	1200
54724	485	0	-120	1200
54725	341	0	-300	1200
54726	486	0	-161	1200
54737	710	0	-378	1200
54738	731	0	-380	1200
54742	606	0	-95	1200
56757	154	0	-320	1200
54739	225	0	-422	1200
54729	-54	0	-335	1200
54734	-271	0	-240	1200
54735	-276	0	-226	1200
56759	-334	0	-352	1200
56760	-305	0	-345	1200
56761	-341	0	-461	1200
56762	-356	0	-455	1200
56763	-239	0	-357	1200
54736	-256	0	-475	1200
56764	-119	0	-442	1200
56765	-118	0	-461	1200
64574	-206	0	218	1304
64571	-271	0	351	1304
66610	-177	0	317	1304
64580	328	0	274	1304
49922	104	0	0	1303
49923	40	0	-7	1303
49069	-119	0	-293	1303
49070	-246	0	76	1303
49051	-464	0	-106	1303
66962	150	0	34	1302
66963	148	0	309	1302
64838	254	0	130	1303
64839	25	0	297	1303
67018	294	0	-338	1200
67021	722	0	334	1200
67026	-553	0	155	1200
67029	296	0	-338	1200
67034	-553	0	155	1200
67037	722	0	334	1200
67239	72	300	40	7
67915	294	0	-338	1200
67916	722	0	334	1200
67917	-553	0	155	1200
67918	294	0	-338	1200
67919	-553	0	155	1200
67920	722	0	335	1200
69176	4	359	119	1305
69177	26	359	254	1305
69178	-79	359	203	1305
69179	123	359	158	1305
69180	-246	359	21	1305
69181	-254	362	-64	1305
69182	-118	360	-244	1305
69183	-109	361	-123	1305
69184	154	362	44	1305
69185	226	359	-214	1305
69186	79	360	-150	1305
69187	259	359	28	1305
69188	-259	0	-248	1305
69292	-214	359	108	1305
69293	70	0	-81	1305
70685	184	0	190	1305
69340	-269	0	170	1305
69341	-87	0	98	1305
70452	-306	376	-251	1306
70454	-93	370	-211	1306
70456	252	342	-205	1306
70458	-176	359	72	1306
70460	129	347	11	1306
70462	-378	389	381	1306
70464	126	345	211	1306
70466	-397	348	-183	1306
70467	21	346	-236	1306
70468	108	344	-279	1306
70469	-247	341	114	1306
70470	-3	348	115	1306
70471	-272	378	393	1306
70472	-36	352	203	1306
70473	176	347	327	1306
70474	-308	376	-251	1306
70475	-85	368	-209	1306
70476	227	343	-218	1306
70477	-184	360	79	1306
70478	94	347	36	1306
70479	-356	383	312	1306
70480	132	344	224	1306
70508	-130	347	-195	1306
70509	-140	348	-333	1306
70510	12	347	-88	1306
70511	-199	342	-178	1306
70512	-77	347	-125	1306
70513	-239	378	205	1306
70514	163	347	361	1306
70516	-382	350	-334	1306
70517	-372	378	191	1306
70518	-61	348	335	1306
70520	-33	348	-302	1306
70521	94	341	-136	1306
70522	-155	341	-41	1306
70524	149	356	-173	1306
71029	49	0	28	7
71410	372	282	-59	1
71833	87	0	5	7
71836	219	0	19	7
72218	-171	283	45	1
72645	372	282	62	1
72646	357	282	-41	1
72647	400	303	-310	1
72655	359	282	-40	1
72656	346	281	-68	1
73245	0	0	-389	1
73248	202	0	-302	1
73249	187	0	-312	1
74231	-240	282	-208	1
7441	-205	282	73	1
7442	-205	282	73	1
7443	-205	282	73	1
7444	-205	282	73	1
74796	-166	282	67	1
74826	-265	282	137	1
74825	-266	285	166	1
74823	-185	283	221	1
74824	-230	284	267	1
75203	-290	304	-312	7
74823	-273	283	-178	1
74824	-147	281	-120	1
74825	-311	265	-24	1
74826	-289	267	-46	1
76731	371	281	53	1
77293	317	281	186	1
77294	393	284	220	1
76963	-197	0	131	1401
76965	248	0	-190	1401
77851   -31     0       153     1405
77943   -100    0       -190    2
77944   -185    0       -182    2
77945   -30     0       -166    2
78598	235	316	345	107
78599	23	365	-119	108
78600	118	107	-144	103
78171   363     0       228     1
7472    -2      0       -92     7
80140	11	291	215	2
80151	129	302	-71	7
80150	390	281	45	1
81111   406     311     222     7
81351	-283	110	80	3
81352	-232	110	152	3
82822	-288	296	-218	7
82797   -64     301     256     7
83829   -269    32      308     16
83881	2	300	-25	7
84102   48      301     24      7
84274   352     300     237     7
84284	-70	301	299	7
84569   135     301     -54     7
85954	42	109	42	1421
85955	89	113	-10	1421
86594	-64	109	-45	1421
86592   232     372     -301    1421
86772   137     0       -250    1423
86780   -107    0       -332    1423
86788   -17     0       -359    1423
88408	-68	108	-20	1421
88403	235	301	-1	7
88404	-61	117	-311	5
88411	118	299	-88	7
92486	77	114	-66	1421
94082	193	229	-140	7
94081	-263	57	10	106
95291	-55	109	30	1421
95292	32	112	62	1421
96145	-13	109	58	1421
96434	139	300	213	7
96453	150	385	-286	1421
